Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
329;4.60E4;0.00E0;1.94E-6;5.00E-5;0.00E0;0.00E0;4;0;772.296970483901;-3316.38611489792;0;174.548304986635;26;117.928669571671
337;4.57E4;0.00E0;1.27E-6;5.00E-5;0.00E0;0.00E0;4;0;319.926094629683;-3783.87981166366;0;326.298661585653;28;62.6456007651962
342;3.24E4;0.00E0;1.26E-6;5.00E-5;0.00E0;0.00E0;4;0;498.310174422399;-2993.16509575784;0;94.9866550418567;23;152.346764260262
347;3.18E4;0.00E0;2.67E-6;5.00E-5;0.00E0;0.00E0;4;0;3664.51790593673;-7851.36532737432;0;219.190278684642;146;64.8041741535227
350;3.29E4;0.00E0;6.62E-7;5.00E-5;0.00E0;0.00E0;4;0;2343.93655455008;-12115.9910744145;0;147.705228945883;196;329.249441021963
395;4.95E4;0.00E0;2.52E-6;5.00E-5;0.00E0;0.00E0;4;0;-143.029306563181;-896.360298048479;0;219.063021726174;6;101.074853970354
398;6.85E4;0.00E0;1.57E-6;5.00E-5;0.00E0;0.00E0;4;0;2616.08343356936;-12237.0105635497;0;133.826388754541;196;756.550285304621
399;1.21E5;0.00E0;2.94E-6;5.00E-5;0.00E0;0.00E0;4;0;2731.06768317934;-9815.71845246892;0;321.839962841018;162;168.175204907395
403;2.78E4;0.00E0;2.17E-6;5.00E-5;0.00E0;0.00E0;4;0;857.070785387833;-10853.597257893;0;563.739741222172;200;72.7663036012954
405;7.54E4;0.00E0;7.04E-7;5.00E-5;0.00E0;0.00E0;4;0;2012.0850213775;-10200.6816068645;0;1496.23056236319;199;74.4845796334091
406;5.83E4;0.00E0;7.44E-7;5.00E-5;0.00E0;0.00E0;4;0;956.388014596983;-10906.152159888;0;491.960658334268;200;174.973757311145
424;6.55E4;0.00E0;3.17E-6;5.00E-5;0.00E0;0.00E0;4;0;4426.55173994432;-15619.8561456506;0;172.996856709021;192;169.294914372779
428;1.28E4;0.00E0;1.76E-6;5.00E-5;0.00E0;0.00E0;4;0;3692.33542250197;-8348.83496348094;0;80.1842806562667;142;71.637566406816
429;9.85E4;0.00E0;3.05E-6;5.00E-5;0.00E0;0.00E0;4;0;3396.09978139304;-6929.76818501713;0;541.090585619155;151;81.3769535853286
433;4.83E4;0.00E0;2.64E-6;5.00E-5;0.00E0;0.00E0;4;0;-135.559608048639;-137.204079926181;0;76.776514950672;2;281.209970533004
436;5.06E4;0.00E0;2.17E-6;5.00E-5;0.00E0;0.00E0;4;0;1355.215151547;-11664.5425357892;0;104.479551081065;200;715.062546185383
437;2.63E4;0.00E0;9.31E-7;5.00E-5;0.00E0;0.00E0;4;0;1301.26533485534;-12410.2056917471;0;306.365782660999;103;126.720911685999
456;1.12E5;0.00E0;2.84E-6;5.00E-5;0.00E0;0.00E0;4;0;2893.23734452531;-15055.3309146354;0;610.819810871858;184;82.0550865208461
461;2.52E4;0.00E0;5.58E-7;5.00E-5;0.00E0;0.00E0;4;0;1060.24734995424;-11337.0979365372;0;70.645262883792;200;527.631928467617
464;9.12E4;0.00E0;9.90E-6;5.00E-5;0.00E0;0.00E0;4;0;2708.04876924393;-11426.3867983741;0;631.954806838739;196;213.251065083563
466;5.89E4;0.00E0;1.50E-6;5.00E-5;0.00E0;0.00E0;4;0;457.613775476549;-10141.4070101132;0;1371.83291613673;200;63.4266569453268
482;3.64E4;0.00E0;3.67E-6;5.00E-5;0.00E0;0.00E0;4;0;563.081620205613;-12291.7581964177;0;503.842690144551;103;106.597944597876
484;4.54E4;0.00E0;6.92E-7;5.00E-5;0.00E0;0.00E0;4;0;-128.385882552046;-255.015185192307;0;58.6583757453957;3;345.659132101047
488;1.12E5;0.00E0;2.84E-6;5.00E-5;0.00E0;0.00E0;4;0;740.498546124584;-9630.96023532847;0;527.792991674595;77;94.7071051390665
489;1.38E4;0.00E0;1.57E-6;5.00E-5;0.00E0;0.00E0;4;0;2879.19518813724;-11862.2300238737;0;320.824271017436;196;63.6546251551306
492;4.86E4;0.00E0;2.49E-6;5.00E-5;0.00E0;0.00E0;4;0;1411.99612590196;-12670.0536927018;0;497.146760596485;103;144.33692947388
495;3.45E4;0.00E0;1.17E-6;5.00E-5;0.00E0;0.00E0;4;0;128.276200204201;-2180.1915347452;0;223.574608522105;16;69.0202648135216
502;5.11E4;0.00E0;1.51E-6;5.00E-5;0.00E0;0.00E0;4;0;2401.91579541179;-10984.5826697311;0;889.553143223055;196;84.9334111262886
504;4.70E4;0.00E0;1.17E-6;5.00E-5;0.00E0;0.00E0;4;0;3963.73480166567;-15711.6251523796;0;182.973821619666;190;114.80852521198
508;2.34E4;0.00E0;7.93E-7;5.00E-5;0.00E0;0.00E0;4;0;3584.21871069727;-8825.63898433875;0;34.572542859394;137;302.343445537842
527;7.64E4;0.00E0;9.48E-7;5.00E-5;0.00E0;0.00E0;4;0;1186.6299151445;-5423.22568047251;0;103.019026012709;41;331.552545871086
529;3.52E4;0.00E0;2.22E-6;5.00E-5;0.00E0;0.00E0;4;0;-110.761724887855;48.648310235465;0;120.81549353084;1;130.240311932367
534;5.35E4;0.00E0;1.62E-6;5.00E-5;0.00E0;0.00E0;4;0;1798.852202589;-12379.2983080887;0;65.8499578632312;104;1201.27936552369
540;3.25E4;0.00E0;1.15E-6;5.00E-5;0.00E0;0.00E0;4;0;1620.14947176816;-12843.3374476267;0;559.029184363265;104;85.8528678518313
543;2.60E4;0.00E0;2.18E-6;5.00E-5;0.00E0;0.00E0;4;0;868.518148943008;-4329.35145060555;0;77.0286158935745;33;150.682303201639
568;3.31E4;0.00E0;1.89E-6;5.00E-5;0.00E0;0.00E0;4;0;3348.43232638307;-13034.266250842;0;62.4204235368257;172;236.7650792142
583;5.37E4;0.00E0;2.55E-6;5.00E-5;0.00E0;0.00E0;4;0;3366.90993422676;-12935.7426866316;0;116.896435209389;172;205.545624547308
586;4.23E4;0.00E0;2.42E-6;5.00E-5;0.00E0;0.00E0;4;0;772.574427911264;-4686.87106311695;0;134.724165557203;36;140.476176283266
590;4.45E4;0.00E0;1.13E-6;5.00E-5;0.00E0;0.00E0;4;0;2106.60492113625;-12105.4670491445;0;244.732147268216;196;268.814967687175
594;4.85E4;0.00E0;7.47E-7;5.00E-5;0.00E0;0.00E0;4;0;2558.26737231393;-13927.194864181;0;1181.48058963159;104;60.612373777256
598;5.84E4;0.00E0;1.76E-6;5.00E-5;0.00E0;0.00E0;4;0;727.661952438523;-10806.9936007877;0;654.404264333216;200;131.883559719479
604;3.19E4;0.00E0;1.97E-6;5.00E-5;0.00E0;0.00E0;4;0;791.339271944556;-2623.44671843601;0;229.893733847168;21;62.068915883743
609;6.64E4;0.00E0;9.89E-7;5.00E-5;0.00E0;0.00E0;4;0;1414.57643532213;-12995.2995153295;0;790.490699652538;104;124.034026993945
610;8.21E4;0.00E0;1.22E-6;5.00E-5;0.00E0;0.00E0;4;0;3952.54166200681;-15591.7826497708;0;97.87631936326;190;375.0103234692
629;7.85E4;0.00E0;1.35E-6;5.00E-5;0.00E0;0.00E0;4;0;1408.78497601049;-4488.82459194119;0;529.213908263026;35;66.280207924298
630;3.42E5;0.00E0;1.04E-5;5.00E-5;0.00E0;0.00E0;4;0;4911.85857414532;-4581.24023661409;0;2250.56930656298;154;67.9218867312144
636;1.28E5;0.00E0;6.82E-6;5.00E-5;0.00E0;0.00E0;4;0;116.037833395347;-3598.13196815424;0;498.20286602409;26;114.781632493205
638;2.14E4;0.00E0;6.11E-7;5.00E-5;0.00E0;0.00E0;4;0;2398.82845756814;-12794.9909947562;0;146.064740770413;104;216.147562578735
639;8.37E4;0.00E0;1.42E-6;5.00E-5;0.00E0;0.00E0;4;0;1529.98341771392;-9009.86468539528;0;381.49994541436;73;98.1128680385753
640;3.39E4;0.00E0;4.72E-7;5.00E-5;0.00E0;0.00E0;4;0;1478.947185757;-11178.1781973631;0;389.289896538858;200;128.717361055139
653;3.34E4;0.00E0;1.12E-6;5.00E-5;0.00E0;0.00E0;4;0;3025.4950108022;-12304.713593644;0;36.758736968699;169;405.664677894423
655;3.69E4;0.00E0;8.84E-7;5.00E-5;0.00E0;0.00E0;4;0;697.877721855276;-2957.3699298075;0;106.690594299887;23;154.617053816565
669;2.81E4;0.00E0;8.55E-7;5.00E-5;0.00E0;0.00E0;4;0;3551.20773576807;-14832.8018165678;0;69.2043534448837;185;181.662566858666
680;5.41E4;0.00E0;9.63E-6;5.00E-5;0.00E0;0.00E0;4;0;921.448151571335;-12358.6980085456;0;416.565440960251;103;191.898271902951
681;7.42E4;0.00E0;2.08E-6;5.00E-5;0.00E0;0.00E0;4;0;950.381326828245;-9084.51159301478;0;194.833972861616;72;170.325733934627
684;3.06E4;0.00E0;4.77E-7;5.00E-5;0.00E0;0.00E0;4;0;186.383963080218;-7662.49619037176;0;140.752470018055;60;97.2716953962133
690;1.34E5;0.00E0;4.14E-6;5.00E-5;0.00E0;0.00E0;4;0;417.580721618328;-8120.8032684177;0;100.982278043986;63;593.570651308389
705;9.29E4;0.00E0;1.59E-6;5.00E-5;0.00E0;0.00E0;4;0;3689.21372210376;-10745.7400336549;0;350.792632295466;123;118.408106384961
712;4.19E4;0.00E0;2.78E-6;5.00E-5;0.00E0;0.00E0;4;0;1477.20863665595;-12964.7358841197;0;733.811276481495;104;84.3893518015826
719;2.27E4;0.00E0;9.58E-7;5.00E-5;0.00E0;0.00E0;4;0;3181.47978178752;-11127.9595380924;0;108.46534276995;119;93.6050655200186
720;7.27E4;0.00E0;3.92E-6;5.00E-5;0.00E0;0.00E0;4;0;2990.35247037009;-10783.8301850599;0;338.537076281028;122;96.0235097803908
726;3.58E4;0.00E0;3.94E-6;5.00E-5;0.00E0;0.00E0;4;0;730.472119918229;-4810.24891013531;0;201.34049960638;36;79.5398454153021
729;3.77E4;0.00E0;1.37E-6;5.00E-5;0.00E0;0.00E0;4;0;1213.71810190544;-6177.2541630922;0;234.309997923583;46;71.8613302251496
